Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
2.3516733333333333,-1.8041319999999998,0.026646844919786097,0.6806142931232823,0.6793148559179749,0.7041323709178063,2.816700365803057,3.461831156563563,25.493256629927053,7_IR
1.3016626666666666,-1.274536,0.10572370053475935,0.5041149968686948,0.5137610696075069,-0.1702202334933045,-0.3377396348999593,2.5335953688765973,4.859469229783485,7_IR
1.0942479999999999,-0.6080546666666666,0.08231286274509804,0.3853307974298704,0.39301554812777406,0.26059215347733083,-0.6126168130890455,2.7842359041842455,4.7746553214270175,7_IR
2.189748,-2.2569386666666666,0.04224216755793226,0.7961823446354829,0.7951734736701564,-0.4702663891077624,0.9830364772727864,2.753799104858373,18.824163617542354,7_IR
1.5286919999999997,-1.7924466666666665,0.09251632798573975,0.5578840563346459,0.5640297288246501,-0.4387076201842582,1.5229692809612194,2.7103039465411785,6.096542535838521,7_IR
0.990332,-1.6029773333333333,0.05394981818181818,0.42888403617273535,0.43112463962581865,-0.9624640412208904,2.338234670083999,2.297089771671432,7.991215803042567,7_IR
1.9126386666666666,-1.5432986666666666,0.08194016399286987,0.6383717443227791,0.6419138814476663,0.05366191143858515,0.27864277727981657,2.979587639315757,7.833934546476173,7_IR
1.6079853333333334,-0.8388399999999999,0.09238911942959,0.4273224472437935,0.43607766371882317,0.6267288610630102,1.2656065834452104,3.6873829299593295,4.720011040381862,7_IR
2.7614946666666667,-2.2193786666666666,0.03727210695187166,0.8206787042934303,0.8193296460985534,0.8046200244734744,2.562155649566802,3.37043176676961,21.982380742696648,7_IR
1.0959173333333334,-1.0099466666666665,0.08096936185383244,0.48504563126786554,0.49047648013175765,-0.09227934511849806,-0.5030960092300432,2.234393243563759,6.057556449773878,7_IR
1.2590946666666667,-1.0875706666666667,0.05710548306595365,0.4474203706704715,0.4498616635471317,0.047696867298737844,-0.061482196187588656,2.798848554328418,7.877731513584545,7_IR
1.7749186666666665,-2.0766506666666666,0.07553286987522281,0.7021935123069889,0.7043750240850393,-0.4053403669815694,0.8397377092474572,2.5198489525835037,9.325410582818286,7_IR
2.0916746666666666,-2.2168746666666665,0.10159277005347594,0.6602487907082234,0.66627200773663,-0.22221205245882822,1.9249889102821909,3.139370470886543,6.558262043508812,7_IR
1.0295613333333333,-1.761564,0.04323082352941176,0.42312749076542777,0.4242032073298863,-1.283239530417622,4.43077574812167,2.427047498800931,9.812517382216486,7_IR
