Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
0.32085046153846153,-0.2374043076923077,0.021526222585924713,0.12870968704092856,0.13015930162477468,0.07557749712743789,-0.8330146217203476,2.465059796213523,6.046546304407423,7_OR1
0.4184824615384615,-0.2799618461538461,0.048020376432078564,0.1448624750121014,0.1522480546737282,0.11025753001114406,-0.5053465579899186,2.74868839825429,3.1704885714311786,7_OR1
0.5173661538461538,-0.5071439999999999,0.021839145662847788,0.20957418227934213,0.21015390080531168,-0.20598020749427043,0.10465043249091366,2.461844162128811,9.622807780563518,7_OR1
0.3294036923076923,-0.20798953846153845,0.036276883797054,0.13718622908973635,0.1415484618073833,0.2548265775941691,-1.0164401510312375,2.327144273428694,3.901891424832865,7_OR1
0.36027876923076924,-0.3081249230769231,0.025411129296235672,0.15789971119273344,0.15951622353185674,0.010515557380041497,-0.9459535181036345,2.25857133057578,6.277415760325417,7_OR1
0.2924787692307692,-0.22843384615384613,0.03423511620294599,0.09830400425597889,0.10384757048487085,0.02802187905540244,0.007260018017741121,2.8164238013962906,3.033364042618164,7_OR1
0.26076923076923075,-0.2482523076923077,0.026240042553191484,0.10653790482921764,0.10944629243863867,-0.12016392653044998,-0.5398919426083668,2.3826227911322957,4.170964746599738,7_OR1
0.2891409230769231,-0.18337292307692307,0.04105395417348609,0.08408042312846703,0.09336670118391789,-0.15346444285501723,0.5329474586437528,3.0968313050641085,2.274243810702575,7_OR1
0.4541556923076923,-0.3127144615384615,0.03183381996726677,0.12632058992488135,0.12994385884125578,0.5219039417213849,1.1776802098538495,3.495014665237129,4.081943636512079,7_OR1
0.6383630769230769,-0.5348898461538462,0.029158438625204584,0.24885311967833237,0.24989735117713655,0.14191240972643945,-0.6067547886655946,2.5545011738463024,8.570326909107028,7_OR1
0.39866399999999996,-0.2891409230769231,0.03702146317512275,0.1332281627002817,0.13793447191958252,0.248900750648861,-0.09941279841572648,2.8902419710746847,3.7257974183005853,7_OR1
0.301032,-0.1733593846153846,0.021980072013093287,0.10242220854052908,0.10448747701573828,0.30543986885161184,-0.43164369073584696,2.8810342502064388,4.753736791831084,7_OR1
0.30583015384615386,-0.2563883076923077,0.04074436006546645,0.1363212470616142,0.14193215621182334,-0.1474592661152304,-0.7755524550241666,2.154762965692741,3.483479823557721,7_OR1
0.4318338461538461,-0.3072904615384615,0.03434275286415712,0.17330122668696993,0.17621858065781404,0.2673670439734045,-0.4830132660572435,2.4505579635350294,5.131172255027058,7_OR1
0.7364123076923076,-0.6124947692307692,0.018745423895253684,0.2546700508849253,0.2546826310740862,0.1347019229585748,0.3400751950780605,2.891490105102959,13.586389536838986,7_OR1
