Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
1.4961399999999998,-1.4844546666666665,0.007574488413547238,0.6209918189090559,0.6193755040570235,-0.04126365998343481,-0.030887050986343922,2.415562110868137,81.77126562755693,7_BA
5.231273333333332,-4.850248,0.029873925133689826,1.9669880526817463,1.961949129469912,0.06725120487929283,0.11422388073796208,2.6663654295393178,65.67430026988173,7_BA
0.6218266666666666,-0.6126453333333334,0.004548263814616758,0.17545511845046774,0.17504445808731053,0.23288646456902426,1.4631147740145138,3.552392766165184,38.48599492508989,7_BA
2.8278506666666665,-2.6500666666666666,-0.012207557932263816,1.1313399557914046,1.1283769645269932,-0.010298712513686784,-0.41720848429294355,2.506122293848917,-92.4326528522763,7_BA
2.1613693333333335,-1.5641653333333332,0.045502723707664894,0.43890118490130803,0.4400847853458098,1.0055344047833903,7.29440716744149,4.91125666077043,9.671614125193079,7_BA
3.7401413333333333,-3.655005333333333,-0.03848170409982174,1.3439773491718674,1.3409312925810541,0.028426841033278107,0.5828745211118567,2.7892117620241574,-34.845943649030495,7_BA
5.154066666666666,-5.106490666666667,0.054646117647058824,1.7376759158620154,1.7338848386962593,0.008845168469552666,1.4345090009734722,2.972554204085495,31.72933253730571,7_BA
1.0099466666666665,-0.9427559999999999,0.01937587165775401,0.40034331116432964,0.3997412999454904,0.04103657393007449,0.3890597456003211,2.5265006813266107,20.630880871133265,7_BA
4.8101840000000005,-4.702512,0.0004932121212121278,1.7856949903677697,1.7809140728677026,0.08466264334215548,0.17369778544735004,2.7009635519665696,3610.8481447919266,7_BA
0.687348,-0.7199,0.01797880926916221,0.3305662513545411,0.3301710631283517,-0.07458083523770216,-0.997361903693319,2.0817935814465915,18.364456632546347,7_BA
4.43208,-3.3724706666666666,0.06398590374331552,1.47208914583707,1.4695414813681589,0.2190053835580414,0.381606492765457,3.015961139030717,22.966644141861934,7_BA
4.728803999999999,-4.636573333333334,-0.03818265240641713,1.2619381433440273,1.2591385208213344,-0.1501064104589172,5.2358059135760975,3.7555867935129226,-32.97671695038448,7_BA
1.2974893333333333,-1.6230093333333333,-0.011604991087344033,0.6310020071038722,0.629419567564758,-0.14449330404007546,-0.32804939362025065,2.061406095703945,-54.23697121587446,7_BA
3.620784,-3.48682,0.03767158645276294,1.356376645777157,1.3532695510030037,-0.012816782956847052,0.15025666663828297,2.6755822572941073,35.922818188182546,7_BA
1.2040066666666667,-1.3329626666666665,-0.018904976827094473,0.5386340522133748,0.5375244747753908,0.0070145247144716575,-0.35497864984375305,2.23991040997672,-28.43296131445211,7_BA
5.362733333333333,-5.472909333333333,0.029755643493761152,2.1959554182900494,2.1902781384210277,0.01834225634330422,-0.29746875639447756,2.44842572240589,73.60883117450517,7_BA
0.8972666666666667,-0.7587119999999999,0.02702847058823529,0.3218159036907862,0.3220903413896392,0.05530175431348748,0.15152819653396543,2.785760860743182,11.916706139112282,7_BA
3.89372,-3.5903186666666667,-0.020237319073083786,1.3858563140315463,1.3822939977315938,0.080161266870169,0.5122698330422937,2.816853727491958,-68.30420535149266,7_BA
5.753774666666667,-5.585589333333333,0.028604071301247782,1.7569567228619116,1.75248613367185,0.04132969443456648,2.8139267889359596,3.283206957313393,61.267017384179226,7_BA
1.1597693333333334,-1.1201226666666666,-0.00772847771836007,0.4474547473141222,0.4463236581194354,0.002406890495109471,-0.0410624580528256,2.5984939678527668,-57.7505266087695,7_BA
4.371566666666666,-4.202964,0.032842124777183596,1.738973606288574,1.7346286430719893,0.027016441013067806,-0.10931246611814682,2.5201743809122843,52.81718691590526,7_BA
0.6301733333333334,-0.6694026666666666,0.007308912655971478,0.21769971891062953,0.2172398407727635,0.04128081526774792,0.17046344208690822,2.900818427649766,29.722593633031813,7_BA
3.9463039999999996,-4.624053333333333,-0.05049733333333333,1.6465465097240597,1.6429143148674283,-0.07754199985698232,-0.28642779962684317,2.402014496001539,-32.53467473267423,7_BA
4.823538666666667,-4.061905333333334,0.07575827450980392,1.1051049303552327,1.104746775352934,0.6827965116470214,6.832578380458518,4.366193931750277,14.582522932329566,7_BA
3.2906733333333333,-3.2360026666666664,-0.03412536898395721,1.11389619308163,1.1114378814254848,-0.06811159500326373,1.030987785383152,2.9607352676452328,-32.56925608476165,7_BA
5.191626666666666,-4.834806666666666,0.05519512299465238,1.7828012759871956,1.778884539448313,0.10259148581660181,0.9885159616798376,2.918473094536394,32.229016676358555,7_BA
1.235724,-1.146832,-0.00365557219251337,0.4341676708562194,0.4330206690884799,-0.041233541707353036,0.625901094745573,2.853729829112389,-118.45496307672664,7_BA
5.081033333333333,-4.832302666666666,0.018262238859180033,1.9749093664253936,1.9697064431412699,0.05727954322372541,-0.10603096319914274,2.5795891316830684,107.85678899118884,7_BA
0.6355986666666666,-0.480768,0.008239543672014259,0.2201149801039905,0.21968022306200616,0.3695042281116373,-0.00609413430021899,2.893290337233793,26.661697759810842,7_BA
1.5862839999999998,-1.4619186666666666,0.026796370766488407,0.6196235561174327,0.6185452911923455,-0.032892953650885466,-0.11893948008170918,2.5645397719254843,23.08317408288362,7_BA
2.403005333333333,-2.2527653333333335,-0.011410830659536544,0.7531835202927408,0.7512536259151765,-0.006892753964571033,1.9249198007496933,3.1986605461051774,-65.83689201340658,7_BA
